#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -      m
2022 01 15 08 34 00 2 4594.561
2022 01 15 08 33 00 2 4594.556
2022 01 15 08 32 00 2 4594.555
2022 01 15 08 31 00 2 4594.561
2022 01 15 08 30 00 2 4594.562
2022 01 15 08 30 00 1 4594.563
2022 01 15 08 29 00 2 4594.565
2022 01 15 08 28 00 2 4594.569
2022 01 15 08 27 00 2 4594.572
2022 01 15 08 26 00 2 4594.571
2022 01 15 08 25 00 2 4594.567
2022 01 15 08 24 00 2 4594.567
2022 01 15 08 23 00 2 4594.570
2022 01 15 08 22 00 2 4594.572
2022 01 15 08 21 00 2 4594.567
2022 01 15 08 20 00 2 4594.556
2022 01 15 08 19 00 2 4594.554
2022 01 15 08 18 00 2 4594.557
2022 01 15 08 17 00 2 4594.552
2022 01 15 08 16 00 2 4594.546
2022 01 15 08 15 00 2 4594.550
2022 01 15 08 15 00 1 4594.551
2022 01 15 08 14 00 2 4594.551
2022 01 15 08 13 00 2 4594.547
2022 01 15 08 12 00 2 4594.547
2022 01 15 08 11 00 2 4594.539
2022 01 15 08 10 00 2 4594.537
2022 01 15 08 09 00 2 4594.538
2022 01 15 08 08 00 2 4594.538
2022 01 15 08 07 00 2 4594.539
2022 01 15 08 06 00 2 4594.540
2022 01 15 08 05 00 2 4594.536
2022 01 15 08 04 00 2 4594.536
2022 01 15 08 03 00 2 4594.535
2022 01 15 08 02 00 2 4594.533
2022 01 15 08 01 00 2 4594.529
2022 01 15 08 00 00 2 4594.525
2022 01 15 08 00 00 1 4594.523
2022 01 15 07 45 00 1 4594.536
2022 01 15 07 30 00 1 4594.535
2022 01 15 07 15 00 1 4594.530
2022 01 15 07 00 00 1 4594.510
2022 01 15 06 45 00 1 4594.497
2022 01 15 06 30 00 1 4594.483
2022 01 15 06 15 00 1 4594.470
2022 01 15 06 00 00 1 4594.458
2022 01 15 05 45 00 1 4594.446
2022 01 15 05 30 00 1 4594.436
2022 01 15 05 15 00 1 4594.430
2022 01 15 05 00 00 1 4594.425
2022 01 15 04 45 00 1 4594.422
2022 01 15 04 30 00 1 4594.424
2022 01 15 04 15 00 1 4594.428
2022 01 15 04 00 00 1 4594.435
2022 01 15 03 45 00 1 4594.449
2022 01 15 03 30 00 1 4594.466
2022 01 15 03 15 00 1 4594.485
2022 01 15 03 00 00 1 4594.511
2022 01 15 02 45 00 1 4594.540
2022 01 15 02 30 00 1 4594.571
2022 01 15 02 15 00 1 4594.605
2022 01 15 02 00 00 1 4594.642
2022 01 15 01 45 00 1 4594.682
2022 01 15 01 30 00 1 4594.723
2022 01 15 01 15 00 1 4594.763
2022 01 15 01 00 00 1 4594.805
2022 01 15 00 45 00 1 4594.846
2022 01 15 00 30 00 1 4594.886
2022 01 15 00 15 00 1 4594.924
2022 01 15 00 00 00 1 4594.958
2022 01 14 23 45 00 1 4594.990
2022 01 14 23 30 00 1 4595.018
2022 01 14 23 15 00 1 4595.040
2022 01 14 23 00 00 1 4595.059
2022 01 14 22 45 00 1 4595.071
2022 01 14 22 30 00 1 4595.079
2022 01 14 22 15 00 1 4595.082
2022 01 14 22 00 00 1 4595.081
2022 01 14 21 45 00 1 4595.070
2022 01 14 21 30 00 1 4595.057
2022 01 14 21 15 00 1 4595.037
2022 01 14 21 00 00 1 4595.007
2022 01 14 20 45 00 1 4594.975
2022 01 14 20 30 00 1 4594.935
2022 01 14 20 15 00 1 4594.888
2022 01 14 20 00 00 1 4594.839
2022 01 14 19 45 00 1 4594.782
2022 01 14 19 30 00 1 4594.726
2022 01 14 19 15 00 1 4594.662
2022 01 14 19 00 00 1 4594.599
2022 01 14 18 45 00 1 4594.533
2022 01 14 18 30 00 1 4594.470
2022 01 14 18 15 00 1 4594.405
2022 01 14 18 00 00 1 4594.340
2022 01 14 17 45 00 1 4594.282
2022 01 14 17 30 00 1 4594.221
2022 01 14 17 15 00 1 4594.166
2022 01 14 17 00 00 1 4594.112
2022 01 14 16 45 00 1 4594.062
2022 01 14 16 30 00 1 4594.019
2022 01 14 16 15 00 1 4593.978
2022 01 14 16 00 00 1 4593.941
2022 01 14 15 45 00 1 4593.912
2022 01 14 15 30 00 1 4593.889
2022 01 14 15 15 00 1 4593.869
2022 01 14 15 00 00 1 4593.859
2022 01 14 14 45 00 1 4593.853
2022 01 14 14 30 00 1 4593.856
2022 01 14 14 15 00 1 4593.866
2022 01 14 14 00 00 1 4593.882
2022 01 14 13 45 00 1 4593.902
2022 01 14 13 30 00 1 4593.929
2022 01 14 13 15 00 1 4593.959
2022 01 14 13 00 00 1 4593.994
2022 01 14 12 45 00 1 4594.032
2022 01 14 12 30 00 1 4594.070
2022 01 14 12 15 00 1 4594.114
2022 01 14 12 00 00 1 4594.154
2022 01 14 11 45 00 1 4594.198
2022 01 14 11 30 00 1 4594.239
2022 01 14 11 15 00 1 4594.282
2022 01 14 11 00 00 1 4594.323
2022 01 14 10 45 00 1 4594.359
2022 01 14 10 30 00 1 4594.396
2022 01 14 10 15 00 1 4594.432
2022 01 14 10 00 00 1 4594.464
2022 01 14 09 45 00 1 4594.492
2022 01 14 09 30 00 1 4594.516
2022 01 14 09 15 00 1 4594.536
2022 01 14 09 00 00 1 4594.551
2022 01 14 08 45 00 1 4594.562
2022 01 14 08 30 00 1 4594.570
2022 01 14 08 15 00 1 4594.574
2022 01 14 08 00 00 1 4594.574
2022 01 14 07 45 00 1 4594.572
2022 01 14 07 30 00 1 4594.568
2022 01 14 07 15 00 1 4594.560
2022 01 14 07 00 00 1 4594.547
2022 01 14 06 45 00 1 4594.535
2022 01 14 06 30 00 1 4594.522
2022 01 14 06 15 00 1 4594.510
2022 01 14 06 00 00 1 4594.495
2022 01 14 05 45 00 1 4594.482
2022 01 14 05 30 00 1 4594.473
2022 01 14 05 15 00 1 4594.462
2022 01 14 05 00 00 1 4594.453
2022 01 14 04 45 00 1 4594.447
2022 01 14 04 30 00 1 4594.445
2022 01 14 04 15 00 1 4594.442
2022 01 14 04 00 00 1 4594.445
2022 01 14 03 45 00 1 4594.450
2022 01 14 03 30 00 1 4594.461
2022 01 14 03 15 00 1 4594.476
2022 01 14 03 00 00 1 4594.491
2022 01 14 02 45 00 1 4594.511
2022 01 14 02 30 00 1 4594.533
2022 01 14 02 15 00 1 4594.560
2022 01 14 02 00 00 1 4594.588
2022 01 14 01 45 00 1 4594.620
2022 01 14 01 30 00 1 4594.653
2022 01 14 01 15 00 1 4594.689
2022 01 14 01 00 00 1 4594.725
2022 01 14 00 45 00 1 4594.766
2022 01 14 00 30 00 1 4594.805
2022 01 14 00 15 00 1 4594.842
2022 01 14 00 00 00 1 4594.878
2022 01 13 23 45 00 1 4594.911
2022 01 13 23 30 00 1 4594.940
2022 01 13 23 15 00 1 4594.966
2022 01 13 23 00 00 1 4594.987
2022 01 13 22 45 00 1 4595.006
2022 01 13 22 30 00 1 4595.020
2022 01 13 22 15 00 1 4595.032
2022 01 13 22 00 00 1 4595.038
2022 01 13 21 45 00 1 4595.038
2022 01 13 21 30 00 1 4595.032
2022 01 13 21 15 00 1 4595.021
2022 01 13 21 00 00 1 4595.004
2022 01 13 20 45 00 1 4594.980
2022 01 13 20 30 00 1 4594.949
2022 01 13 20 15 00 1 4594.912
2022 01 13 20 00 00 1 4594.870
2022 01 13 19 45 00 1 4594.824
2022 01 13 19 30 00 1 4594.775
2022 01 13 19 15 00 1 4594.721
2022 01 13 19 00 00 1 4594.666
2022 01 13 18 45 00 1 4594.609
2022 01 13 18 30 00 1 4594.550
2022 01 13 18 15 00 1 4594.491
2022 01 13 18 00 00 1 4594.430
2022 01 13 17 45 00 1 4594.372
2022 01 13 17 30 00 1 4594.313
2022 01 13 17 15 00 1 4594.256
2022 01 13 17 00 00 1 4594.203
2022 01 13 16 45 00 1 4594.154
2022 01 13 16 30 00 1 4594.108
2022 01 13 16 15 00 1 4594.065
2022 01 13 16 00 00 1 4594.025
2022 01 13 15 45 00 1 4593.988
2022 01 13 15 30 00 1 4593.958
2022 01 13 15 15 00 1 4593.932
2022 01 13 15 00 00 1 4593.914
2022 01 13 14 45 00 1 4593.900
2022 01 13 14 30 00 1 4593.891
2022 01 13 14 15 00 1 4593.890
2022 01 13 14 00 00 1 4593.896
2022 01 13 13 45 00 1 4593.907
2022 01 13 13 30 00 1 4593.924
2022 01 13 13 15 00 1 4593.948
2022 01 13 13 00 00 1 4593.973
2022 01 13 12 45 00 1 4594.003
2022 01 13 12 30 00 1 4594.037
2022 01 13 12 15 00 1 4594.074
2022 01 13 12 00 00 1 4594.113
2022 01 13 11 45 00 1 4594.152
2022 01 13 11 30 00 1 4594.193
2022 01 13 11 15 00 1 4594.234
2022 01 13 11 00 00 1 4594.275
2022 01 13 10 45 00 1 4594.313
2022 01 13 10 30 00 1 4594.352
2022 01 13 10 15 00 1 4594.388
2022 01 13 10 00 00 1 4594.421
2022 01 13 09 45 00 1 4594.454
2022 01 13 09 30 00 1 4594.482
2022 01 13 09 15 00 1 4594.508
2022 01 13 09 00 00 1 4594.531
2022 01 13 08 45 00 1 4594.549
2022 01 13 08 30 00 1 4594.564
2022 01 13 08 15 00 1 4594.575
2022 01 13 08 00 00 1 4594.581
2022 01 13 07 45 00 1 4594.583
2022 01 13 07 30 00 1 4594.583
2022 01 13 07 15 00 1 4594.581
2022 01 13 07 00 00 1 4594.574
2022 01 13 06 45 00 1 4594.565
2022 01 13 06 30 00 1 4594.551
2022 01 13 06 15 00 1 4594.539
2022 01 13 06 00 00 1 4594.525
2022 01 13 05 45 00 1 4594.512
2022 01 13 05 30 00 1 4594.501
2022 01 13 05 15 00 1 4594.489
2022 01 13 05 00 00 1 4594.478
2022 01 13 04 45 00 1 4594.469
2022 01 13 04 30 00 1 4594.465
2022 01 13 04 15 00 1 4594.460
2022 01 13 04 00 00 1 4594.457
2022 01 13 03 45 00 1 4594.459
2022 01 13 03 30 00 1 4594.464
2022 01 13 03 15 00 1 4594.467
2022 01 13 03 00 00 1 4594.475
2022 01 13 02 45 00 1 4594.486
2022 01 13 02 30 00 1 4594.498
2022 01 13 02 15 00 1 4594.516
2022 01 13 02 00 00 1 4594.535
2022 01 13 01 45 00 1 4594.559
2022 01 13 01 30 00 1 4594.585
2022 01 13 01 15 00 1 4594.614
2022 01 13 01 00 00 1 4594.642
2022 01 13 00 45 00 1 4594.676
2022 01 13 00 30 00 1 4594.710
2022 01 13 00 15 00 1 4594.742
2022 01 13 00 00 00 1 4594.774
2022 01 12 23 45 00 1 4594.806
2022 01 12 23 30 00 1 4594.835
2022 01 12 23 15 00 1 4594.861
2022 01 12 23 00 00 1 4594.886
2022 01 12 22 45 00 1 4594.908
2022 01 12 22 30 00 1 4594.925
2022 01 12 22 15 00 1 4594.938
2022 01 12 22 00 00 1 4594.947
2022 01 12 21 45 00 1 4594.952
2022 01 12 21 30 00 1 4594.954
2022 01 12 21 15 00 1 4594.950
2022 01 12 21 00 00 1 4594.942
2022 01 12 20 45 00 1 4594.932
2022 01 12 20 30 00 1 4594.914
2022 01 12 20 15 00 1 4594.892
2022 01 12 20 00 00 1 4594.862
2022 01 12 19 45 00 1 4594.828
2022 01 12 19 30 00 1 4594.789
2022 01 12 19 15 00 1 4594.748
2022 01 12 19 00 00 1 4594.704
2022 01 12 18 45 00 1 4594.656
2022 01 12 18 30 00 1 4594.605
2022 01 12 18 15 00 1 4594.552
2022 01 12 18 00 00 1 4594.500
2022 01 12 17 45 00 1 4594.448
2022 01 12 17 30 00 1 4594.396
2022 01 12 17 15 00 1 4594.343
2022 01 12 17 00 00 1 4594.293
2022 01 12 16 45 00 1 4594.247
2022 01 12 16 30 00 1 4594.202
2022 01 12 16 15 00 1 4594.161
2022 01 12 16 00 00 1 4594.121
2022 01 12 15 45 00 1 4594.085
2022 01 12 15 30 00 1 4594.056
2022 01 12 15 15 00 1 4594.028
2022 01 12 15 00 00 1 4594.005
2022 01 12 14 45 00 1 4593.989
2022 01 12 14 30 00 1 4593.976
2022 01 12 14 15 00 1 4593.968
2022 01 12 14 00 00 1 4593.967
2022 01 12 13 45 00 1 4593.972
2022 01 12 13 30 00 1 4593.981
2022 01 12 13 15 00 1 4593.997
2022 01 12 13 00 00 1 4594.018
2022 01 12 12 45 00 1 4594.041
2022 01 12 12 30 00 1 4594.070
2022 01 12 12 15 00 1 4594.102
2022 01 12 12 00 00 1 4594.134
2022 01 12 11 45 00 1 4594.169
2022 01 12 11 30 00 1 4594.208
2022 01 12 11 15 00 1 4594.245
2022 01 12 11 00 00 1 4594.284
2022 01 12 10 45 00 1 4594.324
2022 01 12 10 30 00 1 4594.363
2022 01 12 10 15 00 1 4594.401
2022 01 12 10 00 00 1 4594.436
2022 01 12 09 45 00 1 4594.471
2022 01 12 09 30 00 1 4594.503
2022 01 12 09 15 00 1 4594.534
2022 01 12 09 00 00 1 4594.559
2022 01 12 08 45 00 1 4594.586
2022 01 12 08 30 00 1 4594.607
2022 01 12 08 15 00 1 4594.626
2022 01 12 08 00 00 1 4594.639
2022 01 12 07 45 00 1 4594.648
2022 01 12 07 30 00 1 4594.654
2022 01 12 07 15 00 1 4594.655
2022 01 12 07 00 00 1 4594.654
2022 01 12 06 45 00 1 4594.651
2022 01 12 06 30 00 1 4594.643
2022 01 12 06 15 00 1 4594.633
2022 01 12 06 00 00 1 4594.621
2022 01 12 05 45 00 1 4594.609
2022 01 12 05 30 00 1 4594.596
2022 01 12 05 15 00 1 4594.582
2022 01 12 05 00 00 1 4594.567
2022 01 12 04 45 00 1 4594.557
2022 01 12 04 30 00 1 4594.546
2022 01 12 04 15 00 1 4594.536
2022 01 12 04 00 00 1 4594.527
2022 01 12 03 45 00 1 4594.520
2022 01 12 03 30 00 1 4594.513
2022 01 12 03 15 00 1 4594.507
2022 01 12 03 00 00 1 4594.505
2022 01 12 02 45 00 1 4594.507
2022 01 12 02 30 00 1 4594.511
2022 01 12 02 15 00 1 4594.516
2022 01 12 02 00 00 1 4594.523
2022 01 12 01 45 00 1 4594.533
2022 01 12 01 30 00 1 4594.546
2022 01 12 01 15 00 1 4594.561
2022 01 12 01 00 00 1 4594.578
2022 01 12 00 45 00 1 4594.600
2022 01 12 00 30 00 1 4594.622
2022 01 12 00 15 00 1 4594.649
2022 01 12 00 00 00 1 4594.674
2022 01 11 23 45 00 1 4594.700
2022 01 11 23 30 00 1 4594.726
2022 01 11 23 15 00 1 4594.752
2022 01 11 23 00 00 1 4594.776
2022 01 11 22 45 00 1 4594.799
2022 01 11 22 30 00 1 4594.817
2022 01 11 22 15 00 1 4594.834
2022 01 11 22 00 00 1 4594.845
2022 01 11 21 45 00 1 4594.856
2022 01 11 21 30 00 1 4594.863
2022 01 11 21 15 00 1 4594.868
2022 01 11 21 00 00 1 4594.869
2022 01 11 20 45 00 1 4594.867
2022 01 11 20 30 00 1 4594.858
2022 01 11 20 15 00 1 4594.849
2022 01 11 20 00 00 1 4594.833
2022 01 11 19 45 00 1 4594.814
2022 01 11 19 30 00 1 4594.789
2022 01 11 19 15 00 1 4594.760
2022 01 11 19 00 00 1 4594.729
2022 01 11 18 45 00 1 4594.694
2022 01 11 18 30 00 1 4594.657
2022 01 11 18 15 00 1 4594.617
2022 01 11 18 00 00 1 4594.572
2022 01 11 17 45 00 1 4594.529
2022 01 11 17 30 00 1 4594.484
2022 01 11 17 15 00 1 4594.439
2022 01 11 17 00 00 1 4594.396
2022 01 11 16 45 00 1 4594.354
2022 01 11 16 30 00 1 4594.313
2022 01 11 16 15 00 1 4594.273
2022 01 11 16 00 00 1 4594.237
2022 01 11 15 45 00 1 4594.201
2022 01 11 15 30 00 1 4594.170
2022 01 11 15 15 00 1 4594.142
2022 01 11 15 00 00 1 4594.116
2022 01 11 14 45 00 1 4594.094
2022 01 11 14 30 00 1 4594.075
2022 01 11 14 15 00 1 4594.063
2022 01 11 14 00 00 1 4594.053
2022 01 11 13 45 00 1 4594.050
2022 01 11 13 30 00 1 4594.050
2022 01 11 13 15 00 1 4594.056
2022 01 11 13 00 00 1 4594.063
2022 01 11 12 45 00 1 4594.077
2022 01 11 12 30 00 1 4594.094
2022 01 11 12 15 00 1 4594.116
2022 01 11 12 00 00 1 4594.142
2022 01 11 11 45 00 1 4594.171
2022 01 11 11 30 00 1 4594.203
2022 01 11 11 15 00 1 4594.237
2022 01 11 11 00 00 1 4594.271
2022 01 11 10 45 00 1 4594.306
2022 01 11 10 30 00 1 4594.342
2022 01 11 10 15 00 1 4594.379
2022 01 11 10 00 00 1 4594.416
2022 01 11 09 45 00 1 4594.451
2022 01 11 09 30 00 1 4594.484
2022 01 11 09 15 00 1 4594.517
2022 01 11 09 00 00 1 4594.549
2022 01 11 08 45 00 1 4594.580
2022 01 11 08 30 00 1 4594.607
2022 01 11 08 15 00 1 4594.630
2022 01 11 08 00 00 1 4594.651
2022 01 11 07 45 00 1 4594.669
2022 01 11 07 30 00 1 4594.686
2022 01 11 07 15 00 1 4594.697
2022 01 11 07 00 00 1 4594.705
2022 01 11 06 45 00 1 4594.710
2022 01 11 06 30 00 1 4594.712
2022 01 11 06 15 00 1 4594.709
2022 01 11 06 00 00 1 4594.702
2022 01 11 05 45 00 1 4594.694
2022 01 11 05 30 00 1 4594.684
2022 01 11 05 15 00 1 4594.675
2022 01 11 05 00 00 1 4594.661
2022 01 11 04 45 00 1 4594.648
2022 01 11 04 30 00 1 4594.634
2022 01 11 04 15 00 1 4594.621
2022 01 11 04 00 00 1 4594.609
2022 01 11 03 45 00 1 4594.595
2022 01 11 03 30 00 1 4594.582
2022 01 11 03 15 00 1 4594.571
2022 01 11 03 00 00 1 4594.562
2022 01 11 02 45 00 1 4594.556
2022 01 11 02 30 00 1 4594.551
2022 01 11 02 15 00 1 4594.546
2022 01 11 02 00 00 1 4594.542
2022 01 11 01 45 00 1 4594.540
2022 01 11 01 30 00 1 4594.538
2022 01 11 01 15 00 1 4594.541
2022 01 11 01 00 00 1 4594.544
2022 01 11 00 45 00 1 4594.551
2022 01 11 00 30 00 1 4594.560
2022 01 11 00 15 00 1 4594.572
2022 01 11 00 00 00 1 4594.587
2022 01 10 23 45 00 1 4594.602
2022 01 10 23 30 00 1 4594.620
2022 01 10 23 15 00 1 4594.636
2022 01 10 23 00 00 1 4594.653
2022 01 10 22 45 00 1 4594.670
2022 01 10 22 30 00 1 4594.685
2022 01 10 22 15 00 1 4594.701
2022 01 10 22 00 00 1 4594.715
2022 01 10 21 45 00 1 4594.730
2022 01 10 21 30 00 1 4594.743
2022 01 10 21 15 00 1 4594.753
2022 01 10 21 00 00 1 4594.761
2022 01 10 20 45 00 1 4594.765
2022 01 10 20 30 00 1 4594.767
2022 01 10 20 15 00 1 4594.765
2022 01 10 20 00 00 1 4594.760
2022 01 10 19 45 00 1 4594.751
2022 01 10 19 30 00 1 4594.739
2022 01 10 19 15 00 1 4594.726
2022 01 10 19 00 00 1 4594.709
2022 01 10 18 45 00 1 4594.691
2022 01 10 18 30 00 1 4594.667
2022 01 10 18 15 00 1 4594.641
2022 01 10 18 00 00 1 4594.613
2022 01 10 17 45 00 1 4594.582
2022 01 10 17 30 00 1 4594.552
2022 01 10 17 15 00 1 4594.518
2022 01 10 17 00 00 1 4594.483
2022 01 10 16 45 00 1 4594.448
2022 01 10 16 30 00 1 4594.413
2022 01 10 16 15 00 1 4594.378
2022 01 10 16 00 00 1 4594.343
2022 01 10 15 45 00 1 4594.310
2022 01 10 15 30 00 1 4594.279
2022 01 10 15 15 00 1 4594.249
2022 01 10 15 00 00 1 4594.219
2022 01 10 14 45 00 1 4594.194
2022 01 10 14 30 00 1 4594.171
2022 01 10 14 15 00 1 4594.150
2022 01 10 14 00 00 1 4594.136
2022 01 10 13 45 00 1 4594.124
2022 01 10 13 30 00 1 4594.119
2022 01 10 13 15 00 1 4594.117
2022 01 10 13 00 00 1 4594.117
2022 01 10 12 45 00 1 4594.119
2022 01 10 12 30 00 1 4594.126
2022 01 10 12 15 00 1 4594.139
2022 01 10 12 00 00 1 4594.154
2022 01 10 11 45 00 1 4594.172
2022 01 10 11 30 00 1 4594.194
2022 01 10 11 15 00 1 4594.220
2022 01 10 11 00 00 1 4594.247
2022 01 10 10 45 00 1 4594.276
2022 01 10 10 30 00 1 4594.307
2022 01 10 10 15 00 1 4594.340
2022 01 10 10 00 00 1 4594.377
2022 01 10 09 45 00 1 4594.416
2022 01 10 09 30 00 1 4594.453
2022 01 10 09 15 00 1 4594.490
2022 01 10 09 00 00 1 4594.526
2022 01 10 08 45 00 1 4594.560
2022 01 10 08 30 00 1 4594.594
2022 01 10 08 15 00 1 4594.626
2022 01 10 08 00 00 1 4594.656
2022 01 10 07 45 00 1 4594.683
2022 01 10 07 30 00 1 4594.709
2022 01 10 07 15 00 1 4594.730
2022 01 10 07 00 00 1 4594.748
2022 01 10 06 45 00 1 4594.764
2022 01 10 06 30 00 1 4594.776
2022 01 10 06 15 00 1 4594.786
2022 01 10 06 00 00 1 4594.791
2022 01 10 05 45 00 1 4594.794
2022 01 10 05 30 00 1 4594.793
2022 01 10 05 15 00 1 4594.792
2022 01 10 05 00 00 1 4594.788
2022 01 10 04 45 00 1 4594.781
2022 01 10 04 30 00 1 4594.772
2022 01 10 04 15 00 1 4594.762
2022 01 10 04 00 00 1 4594.752
2022 01 10 03 45 00 1 4594.737
2022 01 10 03 30 00 1 4594.723
2022 01 10 03 15 00 1 4594.705
2022 01 10 03 00 00 1 4594.689
2022 01 10 02 45 00 1 4594.673
2022 01 10 02 30 00 1 4594.656
2022 01 10 02 15 00 1 4594.639
2022 01 10 02 00 00 1 4594.623
2022 01 10 01 45 00 1 4594.610
2022 01 10 01 30 00 1 4594.597
2022 01 10 01 15 00 1 4594.586
2022 01 10 01 00 00 1 4594.577
2022 01 10 00 45 00 1 4594.570
2022 01 10 00 30 00 1 4594.563
2022 01 10 00 15 00 1 4594.556
2022 01 10 00 00 00 1 4594.551
2022 01 09 23 45 00 1 4594.550
2022 01 09 23 30 00 1 4594.549
2022 01 09 23 15 00 1 4594.550
2022 01 09 23 00 00 1 4594.551
2022 01 09 22 45 00 1 4594.553
2022 01 09 22 30 00 1 4594.558
2022 01 09 22 15 00 1 4594.564
2022 01 09 22 00 00 1 4594.569
2022 01 09 21 45 00 1 4594.573
2022 01 09 21 30 00 1 4594.579
2022 01 09 21 15 00 1 4594.587
2022 01 09 21 00 00 1 4594.594
2022 01 09 20 45 00 1 4594.602
2022 01 09 20 30 00 1 4594.608
2022 01 09 20 15 00 1 4594.610
2022 01 09 20 00 00 1 4594.612
2022 01 09 19 45 00 1 4594.613
2022 01 09 19 30 00 1 4594.612
2022 01 09 19 15 00 1 4594.609
2022 01 09 19 00 00 1 4594.604
2022 01 09 18 45 00 1 4594.596
2022 01 09 18 30 00 1 4594.587
2022 01 09 18 15 00 1 4594.575
2022 01 09 18 00 00 1 4594.561
2022 01 09 17 45 00 1 4594.548
2022 01 09 17 30 00 1 4594.533
2022 01 09 17 15 00 1 4594.515
2022 01 09 17 00 00 1 4594.496
2022 01 09 16 45 00 1 4594.477
2022 01 09 16 30 00 1 4594.455
2022 01 09 16 15 00 1 4594.430
2022 01 09 16 00 00 1 4594.406
2022 01 09 15 45 00 1 4594.382
2022 01 09 15 30 00 1 4594.360
2022 01 09 15 15 00 1 4594.336
2022 01 09 15 00 00 1 4594.313
2022 01 09 14 45 00 1 4594.289
2022 01 09 14 30 00 1 4594.268
2022 01 09 14 15 00 1 4594.249
2022 01 09 14 00 00 1 4594.232
2022 01 09 13 45 00 1 4594.218
2022 01 09 13 30 00 1 4594.207
2022 01 09 13 15 00 1 4594.198
2022 01 09 13 00 00 1 4594.191
2022 01 09 12 45 00 1 4594.189
2022 01 09 12 30 00 1 4594.188
2022 01 09 12 15 00 1 4594.191
2022 01 09 12 00 00 1 4594.198
2022 01 09 11 45 00 1 4594.208
2022 01 09 11 30 00 1 4594.222
2022 01 09 11 15 00 1 4594.238
2022 01 09 11 00 00 1 4594.255
2022 01 09 10 45 00 1 4594.275
2022 01 09 10 30 00 1 4594.297
2022 01 09 10 15 00 1 4594.322
2022 01 09 10 00 00 1 4594.346
2022 01 09 09 45 00 1 4594.376
2022 01 09 09 30 00 1 4594.407
2022 01 09 09 15 00 1 4594.442
2022 01 09 09 00 00 1 4594.478
2022 01 09 08 45 00 1 4594.516
2022 01 09 08 30 00 1 4594.555
2022 01 09 08 15 00 1 4594.592
2022 01 09 08 00 00 1 4594.629
2022 01 09 07 45 00 1 4594.664
2022 01 09 07 30 00 1 4594.696
2022 01 09 07 15 00 1 4594.727
2022 01 09 07 00 00 1 4594.755
2022 01 09 06 45 00 1 4594.779
2022 01 09 06 30 00 1 4594.802
2022 01 09 06 15 00 1 4594.822
2022 01 09 06 00 00 1 4594.839
2022 01 09 05 45 00 1 4594.853
2022 01 09 05 30 00 1 4594.865
2022 01 09 05 15 00 1 4594.872
2022 01 09 05 00 00 1 4594.877
2022 01 09 04 45 00 1 4594.877
2022 01 09 04 30 00 1 4594.877
2022 01 09 04 15 00 1 4594.873
2022 01 09 04 00 00 1 4594.866
2022 01 09 03 45 00 1 4594.858
2022 01 09 03 30 00 1 4594.845
2022 01 09 03 15 00 1 4594.828
2022 01 09 03 00 00 1 4594.810
2022 01 09 02 45 00 1 4594.787
2022 01 09 02 30 00 1 4594.766
2022 01 09 02 15 00 1 4594.742
2022 01 09 02 00 00 1 4594.719
2022 01 09 01 45 00 1 4594.695
2022 01 09 01 30 00 1 4594.671
2022 01 09 01 15 00 1 4594.647
2022 01 09 01 00 00 1 4594.623
2022 01 09 00 45 00 1 4594.601
2022 01 09 00 30 00 1 4594.577
2022 01 09 00 15 00 1 4594.554
2022 01 09 00 00 00 1 4594.532
2022 01 08 23 45 00 1 4594.511
2022 01 08 23 30 00 1 4594.490
2022 01 08 23 15 00 1 4594.470
2022 01 08 23 00 00 1 4594.452
2022 01 08 22 45 00 1 4594.436
2022 01 08 22 30 00 1 4594.423
2022 01 08 22 15 00 1 4594.410
2022 01 08 22 00 00 1 4594.399
2022 01 08 21 45 00 1 4594.392
2022 01 08 21 30 00 1 4594.387
2022 01 08 21 15 00 1 4594.385
2022 01 08 21 00 00 1 4594.384
2022 01 08 20 45 00 1 4594.387
2022 01 08 20 30 00 1 4594.390
2022 01 08 20 15 00 1 4594.394
2022 01 08 20 00 00 1 4594.398
2022 01 08 19 45 00 1 4594.403
2022 01 08 19 30 00 1 4594.408
2022 01 08 19 15 00 1 4594.414
2022 01 08 19 00 00 1 4594.417
2022 01 08 18 45 00 1 4594.423
2022 01 08 18 30 00 1 4594.426
2022 01 08 18 15 00 1 4594.430
2022 01 08 18 00 00 1 4594.432
2022 01 08 17 45 00 1 4594.434
2022 01 08 17 30 00 1 4594.436
2022 01 08 17 15 00 1 4594.436
2022 01 08 17 00 00 1 4594.437
2022 01 08 16 45 00 1 4594.436
2022 01 08 16 30 00 1 4594.435
2022 01 08 16 15 00 1 4594.434
2022 01 08 16 00 00 1 4594.428
2022 01 08 15 45 00 1 4594.420
2022 01 08 15 30 00 1 4594.411
2022 01 08 15 15 00 1 4594.401
2022 01 08 15 00 00 1 4594.390
2022 01 08 14 45 00 1 4594.376
2022 01 08 14 30 00 1 4594.364
2022 01 08 14 15 00 1 4594.349
2022 01 08 14 00 00 1 4594.334
2022 01 08 13 45 00 1 4594.321
2022 01 08 13 30 00 1 4594.310
2022 01 08 13 15 00 1 4594.302
2022 01 08 13 00 00 1 4594.294
2022 01 08 12 45 00 1 4594.285
2022 01 08 12 30 00 1 4594.279
2022 01 08 12 15 00 1 4594.270
2022 01 08 12 00 00 1 4594.264
2022 01 08 11 45 00 1 4594.263
2022 01 08 11 30 00 1 4594.262
2022 01 08 11 15 00 1 4594.266
